row_uid,order_id,source_batch,source_row,reason_code,raw_payload,quarantined_at
2b4eff60d940733e8a0e071fbfaf1b31f35c24e2,O000707,orders_batch_2,288,DISCOUNT_OUT_OF_RANGE,"{""order_id"": ""O000707"", ""order_datetime"": ""2026-03-02 09:06:00"", ""customer_id"": ""C0079"", ""product_id"": ""P044"", ""quantity"": ""2.0"", ""unit_price"": ""766.0"", ""discount_pct"": ""120"", ""payment_method"": ""Bank Transfer"", ""sales_channel"": ""Store"", ""updated_at"": ""2026-03-04 23:59:00"", ""source_batch"": ""2""}",2026-08-18T21:33:38
2eec12aa7efd7c25fa9d992362b93dfd0f6fd2ea,O000712,orders_batch_2,293,QTY_OUT_OF_RANGE,"{""order_id"": ""O000712"", ""order_datetime"": ""2026-02-15 22:17:00"", ""customer_id"": ""C0026"", ""product_id"": ""P040"", ""quantity"": ""-2.0"", ""unit_price"": ""1472.44"", ""discount_pct"": ""10"", ""payment_method"": ""Bank Transfer"", ""sales_channel"": ""Store"", ""updated_at"": ""2026-02-17 23:59:00"", ""source_batch"": ""2""}",2026-08-18T21:33:38
1a066a061c070ca26415c500a0c70bfafc7fe11b,O000745,orders_batch_2,326,CUSTOMER_NOT_FOUND,"{""order_id"": ""O000745"", ""order_datetime"": ""2026-02-22 01:04:00"", ""customer_id"": ""C9999"", ""product_id"": ""P021"", ""quantity"": ""1.0"", ""unit_price"": ""1114.51"", ""discount_pct"": ""0"", ""payment_method"": ""PromptPay"", ""sales_channel"": ""Marketplace"", ""updated_at"": ""2026-02-24 23:59:00"", ""source_batch"": ""2""}",2026-08-18T21:33:38
d532c36cb89044fcbf2c36d1e9ff4fe7c5207f30,O000747,orders_batch_2,328,CUSTOMER_MISSING,"{""order_id"": ""O000747"", ""order_datetime"": ""2026-04-07 20:13:00"", ""customer_id"": null, ""product_id"": ""P014"", ""quantity"": ""1.0"", ""unit_price"": ""358.74"", ""discount_pct"": ""0"", ""payment_method"": ""Credit Card"", ""sales_channel"": ""Store"", ""updated_at"": ""2026-04-09 23:59:00"", ""source_batch"": ""2""}",2026-08-18T21:33:38
667ee5b2abd3bc0b2551f720f191cd0d96e1e481,O000749,orders_batch_2,330,PRODUCT_NOT_FOUND,"{""order_id"": ""O000749"", ""order_datetime"": ""2026-04-18 13:19:00"", ""customer_id"": ""C0180"", ""product_id"": ""P999"", ""quantity"": ""1.0"", ""unit_price"": ""204.81"", ""discount_pct"": ""0"", ""payment_method"": ""Cash"", ""sales_channel"": ""Online"", ""updated_at"": ""2026-04-20 23:59:00"", ""source_batch"": ""2""}",2026-08-18T21:33:38
b64466d26cd1c59b3ca0384b6cb78c6d0462e46d,O000776,orders_batch_2,357,INVALID_DATE,"{""order_id"": ""O000776"", ""order_datetime"": null, ""customer_id"": ""C0120"", ""product_id"": ""P047"", ""quantity"": ""2.0"", ""unit_price"": ""613.02"", ""discount_pct"": ""0"", ""payment_method"": ""Cash"", ""sales_channel"": ""Online"", ""updated_at"": ""2026-04-29 23:59:00"", ""source_batch"": ""2""}",2026-08-18T21:33:38
7571741cc66de6806c59a1f6dbc6805cd1e8586f,O000786,orders_batch_2,367,INVALID_DATE,"{""order_id"": ""O000786"", ""order_datetime"": null, ""customer_id"": ""C0044"", ""product_id"": ""P008"", ""quantity"": ""6.0"", ""unit_price"": ""292.37"", ""discount_pct"": ""5"", ""payment_method"": ""Cash"", ""sales_channel"": ""Marketplace"", ""updated_at"": ""2026-04-09 23:59:00"", ""source_batch"": ""2""}",2026-08-18T21:33:38
41d06b21fda65740ed2065587eff468af5483e60,O000791,orders_batch_2,372,QTY_NOT_NUMERIC,"{""order_id"": ""O000791"", ""order_datetime"": ""2026-04-11 13:31:00"", ""customer_id"": ""C0058"", ""product_id"": ""P040"", ""quantity"": null, ""unit_price"": ""1472.44"", ""discount_pct"": ""0"", ""payment_method"": ""Credit Card"", ""sales_channel"": ""Store"", ""updated_at"": ""2026-04-13 23:59:00"", ""source_batch"": ""2""}",2026-08-18T21:33:38
5ec62bc84504a7973e4542baebff9eaa4f4f9e6e,O000801,orders_batch_2,382,QTY_OUT_OF_RANGE,"{""order_id"": ""O000801"", ""order_datetime"": ""2026-04-05 07:59:00"", ""customer_id"": ""C0030"", ""product_id"": ""P044"", ""quantity"": ""-2.0"", ""unit_price"": ""766.0"", ""discount_pct"": ""0"", ""payment_method"": ""Credit Card"", ""sales_channel"": ""Marketplace"", ""updated_at"": ""2026-04-07 23:59:00"", ""source_batch"": ""2""}",2026-08-18T21:33:38
3c8ef70f9858db06d121eb4582d31c84722ae9c8,O000808,orders_batch_2,389,DISCOUNT_OUT_OF_RANGE,"{""order_id"": ""O000808"", ""order_datetime"": ""2026-02-20 13:39:00"", ""customer_id"": ""C0168"", ""product_id"": ""P008"", ""quantity"": ""5.0"", ""unit_price"": ""292.37"", ""discount_pct"": ""120"", ""payment_method"": ""Cash"", ""sales_channel"": ""Store"", ""updated_at"": ""2026-02-22 23:59:00"", ""source_batch"": ""2""}",2026-08-18T21:33:38
79a6ae1aa1d352f67b49a801bae616327ee3dc0c,O000830,orders_batch_2,411,CUSTOMER_MISSING,"{""order_id"": ""O000830"", ""order_datetime"": ""2026-04-08 01:48:00"", ""customer_id"": null, ""product_id"": ""P009"", ""quantity"": ""1.0"", ""unit_price"": ""192.56"", ""discount_pct"": ""0"", ""payment_method"": ""Bank Transfer"", ""sales_channel"": ""Online"", ""updated_at"": ""2026-04-10 23:59:00"", ""source_batch"": ""2""}",2026-08-18T21:33:38
290484fc07c4460bdf43fe7abefaaee0b37eae86,O000834,orders_batch_2,415,PRICE_MISSING,"{""order_id"": ""O000834"", ""order_datetime"": ""2026-04-30 17:12:00"", ""customer_id"": ""C0058"", ""product_id"": ""P032"", ""quantity"": ""3.0"", ""unit_price"": null, ""discount_pct"": ""10"", ""payment_method"": ""Cash"", ""sales_channel"": ""Online"", ""updated_at"": ""2026-05-02 23:59:00"", ""source_batch"": ""2""}",2026-08-18T21:33:38
d07ea3e23a322a49cd4ad35d36cf9c94465cb577,O000856,orders_batch_3,17,PRODUCT_NOT_FOUND,"{""order_id"": ""O000856"", ""order_datetime"": ""2026-05-15 06:36:00"", ""customer_id"": ""C0089"", ""product_id"": ""P999"", ""quantity"": ""6.0"", ""unit_price"": ""915.53"", ""discount_pct"": ""0"", ""payment_method"": ""Bank Transfer"", ""sales_channel"": ""Marketplace"", ""updated_at"": ""2026-05-18 23:59:00"", ""source_batch"": ""3""}",2026-08-18T21:33:39
f27a86a5014a678edaa27c586fc9d9e4ea88e254,O000873,orders_batch_3,34,INVALID_DATE,"{""order_id"": ""O000873"", ""order_datetime"": null, ""customer_id"": ""C0109"", ""product_id"": ""P001"", ""quantity"": ""6.0"", ""unit_price"": ""29.67"", ""discount_pct"": ""5"", ""payment_method"": ""PromptPay"", ""sales_channel"": ""Marketplace"", ""updated_at"": ""2026-06-09 23:59:00"", ""source_batch"": ""3""}",2026-08-18T21:33:39
fce558d07508aa1017b1b499a19f8556601a3f36,O000890,orders_batch_3,51,QTY_OUT_OF_RANGE,"{""order_id"": ""O000890"", ""order_datetime"": ""2026-05-28 01:59:00"", ""customer_id"": ""C0061"", ""product_id"": ""P015"", ""quantity"": ""-2.0"", ""unit_price"": ""320.33"", ""discount_pct"": ""15"", ""payment_method"": ""Bank Transfer"", ""sales_channel"": ""Store"", ""updated_at"": ""2026-05-31 23:59:00"", ""source_batch"": ""3""}",2026-08-18T21:33:39
63e00f2c185a57ac7a96ac9331b0c12d691d56d7,O000894,orders_batch_3,55,CUSTOMER_NOT_FOUND,"{""order_id"": ""O000894"", ""order_datetime"": ""2026-04-28 09:49:00"", ""customer_id"": ""C9999"", ""product_id"": ""P022"", ""quantity"": ""5.0"", ""unit_price"": ""840.27"", ""discount_pct"": ""10"", ""payment_method"": ""Bank Transfer"", ""sales_channel"": ""Online"", ""updated_at"": ""2026-05-01 23:59:00"", ""source_batch"": ""3""}",2026-08-18T21:33:39
e6702907921c7af2d4aea49885ef1c6e0b28e244,O000904,orders_batch_3,65,QTY_NOT_NUMERIC,"{""order_id"": ""O000904"", ""order_datetime"": ""2026-06-16 06:47:00"", ""customer_id"": ""C0152"", ""product_id"": ""P033"", ""quantity"": null, ""unit_price"": ""654.4"", ""discount_pct"": ""0"", ""payment_method"": ""Bank Transfer"", ""sales_channel"": ""Marketplace"", ""updated_at"": ""2026-06-19 23:59:00"", ""source_batch"": ""3""}",2026-08-18T21:33:39
e8079791d5b4c33b476eb922c7f648a272cfacc3,O000909,orders_batch_3,70,DISCOUNT_OUT_OF_RANGE,"{""order_id"": ""O000909"", ""order_datetime"": ""2026-06-10 21:37:00"", ""customer_id"": ""C0058"", ""product_id"": ""P009"", ""quantity"": ""1.0"", ""unit_price"": ""192.56"", ""discount_pct"": ""120"", ""payment_method"": ""PromptPay"", ""sales_channel"": ""Marketplace"", ""updated_at"": ""2026-06-13 23:59:00"", ""source_batch"": ""3""}",2026-08-18T21:33:39
71bd6e47be72a67ad8edf41c8a8a5d5a48f5b444,O000913,orders_batch_3,74,CUSTOMER_MISSING,"{""order_id"": ""O000913"", ""order_datetime"": ""2026-05-26 00:19:00"", ""customer_id"": null, ""product_id"": ""P023"", ""quantity"": ""5.0"", ""unit_price"": ""784.71"", ""discount_pct"": ""5"", ""payment_method"": ""Bank Transfer"", ""sales_channel"": ""Marketplace"", ""updated_at"": ""2026-05-29 23:59:00"", ""source_batch"": ""3""}",2026-08-18T21:33:39
b511693044f67d2a51b401889674b5bc27401450,O000917,orders_batch_3,78,INVALID_DATE,"{""order_id"": ""O000917"", ""order_datetime"": null, ""customer_id"": ""C0032"", ""product_id"": ""P022"", ""quantity"": ""3.0"", ""unit_price"": ""840.27"", ""discount_pct"": ""0"", ""payment_method"": ""Credit Card"", ""sales_channel"": ""Store"", ""updated_at"": ""2026-05-10 23:59:00"", ""source_batch"": ""3""}",2026-08-18T21:33:39
ca6bd3556630b0609b996a9cda3b189e285eb2c0,O000963,orders_batch_3,124,PRODUCT_NOT_FOUND,"{""order_id"": ""O000963"", ""order_datetime"": ""2026-05-20 19:21:00"", ""customer_id"": ""C0069"", ""product_id"": ""P999"", ""quantity"": ""1.0"", ""unit_price"": ""549.89"", ""discount_pct"": ""0"", ""payment_method"": ""Cash"", ""sales_channel"": ""Online"", ""updated_at"": ""2026-05-23 23:59:00"", ""source_batch"": ""3""}",2026-08-18T21:33:39
8dd0aa908a170db800bac99d5d12e35f3edd7c12,O000970,orders_batch_3,131,INVALID_DATE,"{""order_id"": ""O000970"", ""order_datetime"": null, ""customer_id"": ""C0040"", ""product_id"": ""P040"", ""quantity"": ""2.0"", ""unit_price"": ""1472.44"", ""discount_pct"": ""0"", ""payment_method"": ""Cash"", ""sales_channel"": ""Online"", ""updated_at"": ""2026-06-20 23:59:00"", ""source_batch"": ""3""}",2026-08-18T21:33:39
feeac2f972c7e302ec2cbf942e63118b564091a6,O000973,orders_batch_3,134,PRICE_MISSING,"{""order_id"": ""O000973"", ""order_datetime"": ""2026-06-16 00:22:00"", ""customer_id"": ""C0055"", ""product_id"": ""P043"", ""quantity"": ""2.0"", ""unit_price"": null, ""discount_pct"": ""10"", ""payment_method"": ""Bank Transfer"", ""sales_channel"": ""Marketplace"", ""updated_at"": ""2026-06-19 23:59:00"", ""source_batch"": ""3""}",2026-08-18T21:33:39
8c35ed6ff1e8057755a6855d3475e148df1572bd,O000979,orders_batch_3,140,QTY_OUT_OF_RANGE,"{""order_id"": ""O000979"", ""order_datetime"": ""2026-04-16 01:32:00"", ""customer_id"": ""C0049"", ""product_id"": ""P047"", ""quantity"": ""-2.0"", ""unit_price"": ""613.02"", ""discount_pct"": ""0"", ""payment_method"": ""Cash"", ""sales_channel"": ""Store"", ""updated_at"": ""2026-04-19 23:59:00"", ""source_batch"": ""3""}",2026-08-18T21:33:39
6c96c3b92ca3a65aa312174e2876eaf45cd47e92,O000996,orders_batch_3,157,CUSTOMER_MISSING,"{""order_id"": ""O000996"", ""order_datetime"": ""2026-05-04 19:07:00"", ""customer_id"": null, ""product_id"": ""P035"", ""quantity"": ""4.0"", ""unit_price"": ""997.99"", ""discount_pct"": ""0"", ""payment_method"": ""Cash"", ""sales_channel"": ""Online"", ""updated_at"": ""2026-05-07 23:59:00"", ""source_batch"": ""3""}",2026-08-18T21:33:39
62f31f6678cfbeb5cf740107c070cb50f22bc896,O001010,orders_batch_3,171,DISCOUNT_OUT_OF_RANGE,"{""order_id"": ""O001010"", ""order_datetime"": ""2026-04-17 03:46:00"", ""customer_id"": ""C0102"", ""product_id"": ""P020"", ""quantity"": ""2.0"", ""unit_price"": ""62.79"", ""discount_pct"": ""120"", ""payment_method"": ""PromptPay"", ""sales_channel"": ""Marketplace"", ""updated_at"": ""2026-04-20 23:59:00"", ""source_batch"": ""3""}",2026-08-18T21:33:39
dad10766e7e7f03241e1367f27e8036cc153a052,O001017,orders_batch_3,178,QTY_NOT_NUMERIC,"{""order_id"": ""O001017"", ""order_datetime"": ""2026-05-31 23:42:00"", ""customer_id"": ""C0010"", ""product_id"": ""P009"", ""quantity"": null, ""unit_price"": ""192.56"", ""discount_pct"": ""0"", ""payment_method"": ""Bank Transfer"", ""sales_channel"": ""Marketplace"", ""updated_at"": ""2026-06-03 23:59:00"", ""source_batch"": ""3""}",2026-08-18T21:33:39
f406ae0eb73aa8763fa110f75763beb5f2d837a8,O001043,orders_batch_3,204,CUSTOMER_NOT_FOUND,"{""order_id"": ""O001043"", ""order_datetime"": ""2026-04-07 15:03:00"", ""customer_id"": ""C9999"", ""product_id"": ""P029"", ""quantity"": ""5.0"", ""unit_price"": ""450.41"", ""discount_pct"": ""0"", ""payment_method"": ""Bank Transfer"", ""sales_channel"": ""Store"", ""updated_at"": ""2026-04-10 23:59:00"", ""source_batch"": ""3""}",2026-08-18T21:33:39
7fa4fd5f77c41c81f7f04d69c60271fcee027dbc,O001048,orders_batch_3,209,INVALID_DATE,"{""order_id"": ""O001048"", ""order_datetime"": null, ""customer_id"": ""C0023"", ""product_id"": ""P037"", ""quantity"": ""2.0"", ""unit_price"": ""185.91"", ""discount_pct"": ""0"", ""payment_method"": ""Cash"", ""sales_channel"": ""Store"", ""updated_at"": ""2026-06-18 23:59:00"", ""source_batch"": ""3""}",2026-08-18T21:33:39
3aa5191c990e510ddc9fbd2bc3cd673e0410d39c,O001067,orders_batch_3,228,INVALID_DATE,"{""order_id"": ""O001067"", ""order_datetime"": null, ""customer_id"": ""C0080"", ""product_id"": ""P042"", ""quantity"": ""6.0"", ""unit_price"": ""733.19"", ""discount_pct"": ""15"", ""payment_method"": ""Credit Card"", ""sales_channel"": ""Marketplace"", ""updated_at"": ""2026-04-28 23:59:00"", ""source_batch"": ""3""}",2026-08-18T21:33:39
0d269bb7511ea16fe6d9fa7fd2572d56f13c16ed,O001068,orders_batch_3,229,QTY_OUT_OF_RANGE,"{""order_id"": ""O001068"", ""order_datetime"": ""2026-04-20 01:42:00"", ""customer_id"": ""C0145"", ""product_id"": ""P042"", ""quantity"": ""-2.0"", ""unit_price"": ""733.19"", ""discount_pct"": ""15"", ""payment_method"": ""Bank Transfer"", ""sales_channel"": ""Online"", ""updated_at"": ""2026-04-23 23:59:00"", ""source_batch"": ""3""}",2026-08-18T21:33:39
fc997bb4f4de90e0c1b9371a6a60d757321a6567,O001070,orders_batch_3,231,PRODUCT_NOT_FOUND,"{""order_id"": ""O001070"", ""order_datetime"": ""2026-05-13 06:50:00"", ""customer_id"": ""C0023"", ""product_id"": ""P999"", ""quantity"": ""2.0"", ""unit_price"": ""840.27"", ""discount_pct"": ""15"", ""payment_method"": ""Cash"", ""sales_channel"": ""Store"", ""updated_at"": ""2026-05-16 23:59:00"", ""source_batch"": ""3""}",2026-08-18T21:33:39
9b928926c3d8ec5ed44ec673bdfd7f455e7f284b,O001079,orders_batch_3,240,CUSTOMER_MISSING,"{""order_id"": ""O001079"", ""order_datetime"": ""2026-06-12 04:11:00"", ""customer_id"": null, ""product_id"": ""P044"", ""quantity"": ""2.0"", ""unit_price"": ""766.0"", ""discount_pct"": ""0"", ""payment_method"": ""Bank Transfer"", ""sales_channel"": ""Marketplace"", ""updated_at"": ""2026-06-15 23:59:00"", ""source_batch"": ""3""}",2026-08-18T21:33:39
dd892edd9c77399ae0e5ffdde50ced97a6590d22,O001111,orders_batch_3,272,DISCOUNT_OUT_OF_RANGE,"{""order_id"": ""O001111"", ""order_datetime"": ""2026-04-08 03:19:00"", ""customer_id"": ""C0137"", ""product_id"": ""P040"", ""quantity"": ""3.0"", ""unit_price"": ""1472.44"", ""discount_pct"": ""120"", ""payment_method"": ""PromptPay"", ""sales_channel"": ""Online"", ""updated_at"": ""2026-04-11 23:59:00"", ""source_batch"": ""3""}",2026-08-18T21:33:39
4018fcf1ff659f1d9fd19ed6415a8173e03fcb8b,O001112,orders_batch_3,273,PRICE_MISSING,"{""order_id"": ""O001112"", ""order_datetime"": ""2026-06-10 12:16:00"", ""customer_id"": ""C0096"", ""product_id"": ""P030"", ""quantity"": ""3.0"", ""unit_price"": null, ""discount_pct"": ""0"", ""payment_method"": ""Bank Transfer"", ""sales_channel"": ""Marketplace"", ""updated_at"": ""2026-06-13 23:59:00"", ""source_batch"": ""3""}",2026-08-18T21:33:39
961feb2cef06a5441b453d29b0c74f7517e29967,O001130,orders_batch_3,291,QTY_NOT_NUMERIC,"{""order_id"": ""O001130"", ""order_datetime"": ""2026-05-02 06:41:00"", ""customer_id"": ""C0089"", ""product_id"": ""P001"", ""quantity"": null, ""unit_price"": ""29.67"", ""discount_pct"": ""0"", ""payment_method"": ""Credit Card"", ""sales_channel"": ""Store"", ""updated_at"": ""2026-05-05 23:59:00"", ""source_batch"": ""3""}",2026-08-18T21:33:39
50c3c7c70a19e7d7406e41afa71649325283a4bf,O001157,orders_batch_3,318,QTY_OUT_OF_RANGE,"{""order_id"": ""O001157"", ""order_datetime"": ""2026-06-17 10:55:00"", ""customer_id"": ""C0133"", ""product_id"": ""P041"", ""quantity"": ""-2.0"", ""unit_price"": ""1291.92"", ""discount_pct"": ""5"", ""payment_method"": ""Credit Card"", ""sales_channel"": ""Store"", ""updated_at"": ""2026-06-20 23:59:00"", ""source_batch"": ""3""}",2026-08-18T21:33:39
6e25f7c2853b739d22243e544d85d734166625f9,O001162,orders_batch_3,323,CUSTOMER_MISSING,"{""order_id"": ""O001162"", ""order_datetime"": ""2026-06-07 09:16:00"", ""customer_id"": null, ""product_id"": ""P027"", ""quantity"": ""6.0"", ""unit_price"": ""817.79"", ""discount_pct"": ""15"", ""payment_method"": ""Cash"", ""sales_channel"": ""Store"", ""updated_at"": ""2026-06-10 23:59:00"", ""source_batch"": ""3""}",2026-08-18T21:33:39
76aabc075fb0d1bcb2c86ba69d20bcdb2f9c50c7,O001164,orders_batch_3,325,INVALID_DATE,"{""order_id"": ""O001164"", ""order_datetime"": null, ""customer_id"": ""C0107"", ""product_id"": ""P008"", ""quantity"": ""4.0"", ""unit_price"": ""292.37"", ""discount_pct"": ""15"", ""payment_method"": ""Bank Transfer"", ""sales_channel"": ""Store"", ""updated_at"": ""2026-05-09 23:59:00"", ""source_batch"": ""3""}",2026-08-18T21:33:39
6d5e474bd180fa9177fb3b6ca76f5250fa6672b8,O001177,orders_batch_3,338,PRODUCT_NOT_FOUND,"{""order_id"": ""O001177"", ""order_datetime"": ""2026-04-04 04:07:00"", ""customer_id"": ""C0129"", ""product_id"": ""P999"", ""quantity"": ""1.0"", ""unit_price"": ""358.74"", ""discount_pct"": ""0"", ""payment_method"": ""PromptPay"", ""sales_channel"": ""Marketplace"", ""updated_at"": ""2026-04-07 23:59:00"", ""source_batch"": ""3""}",2026-08-18T21:33:39
f11d6f9ce742ab9c9abfb659d7689463c3c1340b,O001179,orders_batch_3,340,INVALID_DATE,"{""order_id"": ""O001179"", ""order_datetime"": null, ""customer_id"": ""C0171"", ""product_id"": ""P031"", ""quantity"": ""1.0"", ""unit_price"": ""599.9"", ""discount_pct"": ""15"", ""payment_method"": ""Credit Card"", ""sales_channel"": ""Store"", ""updated_at"": ""2026-05-07 23:59:00"", ""source_batch"": ""3""}",2026-08-18T21:33:39
eda6fc3fb41abef87773547efa63599fe1f37be9,O001192,orders_batch_3,353,CUSTOMER_NOT_FOUND,"{""order_id"": ""O001192"", ""order_datetime"": ""2026-05-02 18:39:00"", ""customer_id"": ""C9999"", ""product_id"": ""P045"", ""quantity"": ""2.0"", ""unit_price"": ""1459.08"", ""discount_pct"": ""10"", ""payment_method"": ""PromptPay"", ""sales_channel"": ""Store"", ""updated_at"": ""2026-05-05 23:59:00"", ""source_batch"": ""3""}",2026-08-18T21:33:39
099db78ad163cd58c01f39bc8471a08a4a5fdaef,O001212,orders_batch_3,373,DISCOUNT_OUT_OF_RANGE,"{""order_id"": ""O001212"", ""order_datetime"": ""2026-05-20 16:45:00"", ""customer_id"": ""C0154"", ""product_id"": ""P004"", ""quantity"": ""5.0"", ""unit_price"": ""1451.77"", ""discount_pct"": ""120"", ""payment_method"": ""Bank Transfer"", ""sales_channel"": ""Marketplace"", ""updated_at"": ""2026-05-23 23:59:00"", ""source_batch"": ""3""}",2026-08-18T21:33:39
679769c2871aa5611c0bd8418778fea286706628,O001243,orders_batch_3,404,QTY_NOT_NUMERIC,"{""order_id"": ""O001243"", ""order_datetime"": ""2026-04-02 11:45:00"", ""customer_id"": ""C0078"", ""product_id"": ""P015"", ""quantity"": null, ""unit_price"": ""320.33"", ""discount_pct"": ""0"", ""payment_method"": ""Credit Card"", ""sales_channel"": ""Store"", ""updated_at"": ""2026-04-05 23:59:00"", ""source_batch"": ""3""}",2026-08-18T21:33:39
ddabc18213e82ead91f0eaa78ad0b276f3160856,O001245,orders_batch_3,406,CUSTOMER_MISSING,"{""order_id"": ""O001245"", ""order_datetime"": ""2026-04-17 23:42:00"", ""customer_id"": null, ""product_id"": ""P023"", ""quantity"": ""3.0"", ""unit_price"": ""784.71"", ""discount_pct"": ""10"", ""payment_method"": ""Bank Transfer"", ""sales_channel"": ""Online"", ""updated_at"": ""2026-04-20 23:59:00"", ""source_batch"": ""3""}",2026-08-18T21:33:39
6112e37079859503fd6ef9be4ff642decd1971a3,O001246,orders_batch_3,407,QTY_OUT_OF_RANGE,"{""order_id"": ""O001246"", ""order_datetime"": ""2026-05-07 12:27:00"", ""customer_id"": ""C0014"", ""product_id"": ""P024"", ""quantity"": ""-2.0"", ""unit_price"": ""241.87"", ""discount_pct"": ""0"", ""payment_method"": ""Bank Transfer"", ""sales_channel"": ""Store"", ""updated_at"": ""2026-05-10 23:59:00"", ""source_batch"": ""3""}",2026-08-18T21:33:39
920c0f1286469766635c2b860470a51fe82bb7d5,O001251,orders_batch_3,412,PRICE_MISSING,"{""order_id"": ""O001251"", ""order_datetime"": ""2026-05-28 02:21:00"", ""customer_id"": ""C0059"", ""product_id"": ""P025"", ""quantity"": ""1.0"", ""unit_price"": null, ""discount_pct"": ""0"", ""payment_method"": ""Bank Transfer"", ""sales_channel"": ""Store"", ""updated_at"": ""2026-05-31 23:59:00"", ""source_batch"": ""3""}",2026-08-18T21:33:39
